2020-05-21
 18:15:45.849369500
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
AVERAGE |0.2334823 | 38.5 | 4.0 | 0.24804442 | 38.5 | 13.5 |  
TIME RATIO  = 94.129232020-05-22
 09:52:55.692383300
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_27_9.rcp | 6.4299583 | 5143 | 84 | 37 | 4.284576 | 5143 | 84 | 237 |  
j90_27_10.rcp | 2.9118354 | 2000 | 97 | 32 | 3.4725847 | 1984 | 97 | 149 |  
AVERAGE |4.670897 | 3571.5 | 34.5 | 3.8785803 | 3563.5 | 193.0 |  
TIME RATIO  = 120.4282020-05-22
 09:54:33.895148900
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_28_9.rcp | 0.2288868 | 35 | 120 | 1 | 0.2659885 | 35 | 120 | 3 |  
j90_28_10.rcp | 0.1396715 | 35 | 68 | 0 | 0.126227 | 35 | 68 | 0 |  
AVERAGE |0.18427914 | 35.0 | 0.5 | 0.19610775 | 35.0 | 1.5 |  
TIME RATIO  = 93.9683152020-05-22
 09:54:44.689014600
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_28_9.rcp | 0.3007082 | 35 | 120 | 1 | 0.2832886 | 35 | 120 | 3 |  
j90_28_10.rcp | 0.1126824 | 35 | 68 | 0 | 0.0745071 | 35 | 68 | 0 |  
AVERAGE |0.2066953 | 35.0 | 0.5 | 0.17889786 | 35.0 | 1.5 |  
TIME RATIO  = 115.538172020-05-22
 09:55:13.094431800
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_28_1.rcp | 0.2363646 | 37 | 80 | 1 | 0.19877249 | 37 | 80 | 2 |  
j90_28_2.rcp | 0.1488382 | 34 | 76 | 0 | 0.101559505 | 34 | 76 | 2 |  
j90_28_3.rcp | 0.1472829 | 36 | 86 | 0 | 0.1804421 | 36 | 86 | 5 |  
j90_28_4.rcp | 0.1069468 | 37 | 78 | 0 | 0.1035553 | 37 | 78 | 2 |  
j90_28_5.rcp | 0.073816 | 34 | 88 | 1 | 0.0524101 | 34 | 88 | 1 |  
j90_28_6.rcp | 0.0590952 | 35 | 102 | 0 | 0.0641127 | 35 | 102 | 0 |  
j90_28_7.rcp | 0.09093191 | 35 | 97 | 0 | 0.0581076 | 35 | 97 | 2 |  
j90_28_8.rcp | 0.0616735 | 37 | 110 | 0 | 0.0485469 | 37 | 110 | 2 |  
j90_28_9.rcp | 0.0542597 | 35 | 120 | 1 | 0.0491984 | 35 | 120 | 3 |  
j90_28_10.rcp | 0.0457639 | 35 | 68 | 0 | 0.0401354 | 35 | 68 | 0 |  
AVERAGE |0.10249728 | 35.5 | 0.3 | 0.089684054 | 35.5 | 1.9 |  
TIME RATIO  = 114.287062020-05-22
 09:56:32.701176100
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_31_1.rcp | 0.3246337 | 29 | 79 | 2 | 0.29467058 | 29 | 79 | 4 |  
j90_31_2.rcp | 300.001 | 195605 | -1 | 33432 | 300.00208 | 132205 | -1 | 98117 |  
j90_31_3.rcp | 0.0958143 | 49 | 106 | 5 | 0.092641294 | 49 | 106 | 9 |  
j90_31_4.rcp | 300.0002 | 198995 | -1 | 13656 | 300.001 | 186689 | -1 | 88215 |  
j90_31_5.rcp | 128.35052 | 83793 | 79 | 288 | 123.66184 | 83793 | 79 | 38438 |  
j90_31_6.rcp | 300.00082 | 183079 | -1 | 2922 | 300.00113 | 165134 | -1 | 7646 |  
j90_31_7.rcp | 0.0733504 | 33 | 97 | 0 | 0.0658205 | 33 | 97 | 7 |  
j90_31_8.rcp | 78.33575 | 49380 | 83 | 3994 | 92.47213 | 49057 | 83 | 18291 |  
j90_31_9.rcp | 0.1003242 | 51 | 72 | 6 | 0.1122014 | 51 | 72 | 21 |  
j90_31_10.rcp | 300.00104 | 183224 | -1 | 10106 | 300.00046 | 151111 | -1 | 59131 |  
j90_32_1.rcp | 0.0595009 | 36 | 78 | 0 | 0.042 | 36 | 78 | 1 |  
j90_32_2.rcp | 0.049627 | 34 | 78 | 0 | 0.0405339 | 34 | 78 | 0 |  
j90_32_3.rcp | 0.0537183 | 33 | 89 | 0 | 0.0443537 | 33 | 89 | 0 |  
j90_32_4.rcp | 0.0682116 | 36 | 104 | 0 | 0.067509 | 36 | 104 | 0 |  
j90_32_5.rcp | 0.0636478 | 33 | 93 | 0 | 0.0529759 | 33 | 93 | 1 |  
j90_32_6.rcp | 0.0619304 | 34 | 86 | 1 | 0.0580009 | 34 | 86 | 1 |  
j90_32_7.rcp | 0.0556589 | 34 | 87 | 0 | 0.044663 | 34 | 87 | 0 |  
j90_32_8.rcp | 0.0540722 | 37 | 79 | 0 | 0.0502276 | 37 | 79 | 0 |  
j90_32_9.rcp | 0.0636237 | 33 | 95 | 0 | 0.0384142 | 33 | 95 | 0 |  
j90_32_10.rcp | 0.0668205 | 41 | 91 | 0 | 0.064023 | 41 | 91 | 0 |  
AVERAGE |12.992324 | 8355.375 | 268.5 | 13.575126 | 8335.1875 | 3548.3125 |  
TIME RATIO  = 95.70684
